"Building.Name","Units","month","Type","Value","SSP"
"BIOE","kWh",10,"Domestic Hot Water",10684.4761473891,"Original EPW"
"BIOE","kWh",11,"Domestic Hot Water",10574.3269087562,"Original EPW"
"BIOE","kWh",12,"Domestic Hot Water",10354.0284314905,"Original EPW"
"BIOE","kWh",2,"Domestic Hot Water",9693.13299969321,"Original EPW"
"BIOE","kWh",3,"Domestic Hot Water",11014.9238632877,"Original EPW"
"BIOE","kWh",4,"Domestic Hot Water",9913.43147695896,"Original EPW"
"BIOE","kWh",5,"Domestic Hot Water",11014.9238632877,"Original EPW"
"BIOE","kWh",6,"Domestic Hot Water",10574.3269087562,"Original EPW"
"BIOE","kWh",7,"Domestic Hot Water",10354.0284314905,"Original EPW"
"BIOE","kWh",8,"Domestic Hot Water",11014.9238632877,"Original EPW"
"BIOE","kWh",9,"Domestic Hot Water",10243.8791928576,"Original EPW"
"MSB","kWh",1,"Domestic Hot Water",6787.65932151243,"Original EPW"
"MSB","kWh",10,"Domestic Hot Water",6787.65932151243,"Original EPW"
"MSB","kWh",11,"Domestic Hot Water",6717.68345221848,"Original EPW"
"MSB","kWh",12,"Domestic Hot Water",6577.7317136306,"Original EPW"
"MSB","kWh",2,"Domestic Hot Water",6157.87649786694,"Original EPW"
"MSB","kWh",3,"Domestic Hot Water",6997.58692939426,"Original EPW"
"MSB","kWh",4,"Domestic Hot Water",6297.82823645483,"Original EPW"
"MSB","kWh",5,"Domestic Hot Water",6997.58692939427,"Original EPW"
"MSB","kWh",6,"Domestic Hot Water",6717.68345221848,"Original EPW"
"MSB","kWh",7,"Domestic Hot Water",6577.7317136306,"Original EPW"
"MSB","kWh",8,"Domestic Hot Water",6997.58692939427,"Original EPW"
"MSB","kWh",9,"Domestic Hot Water",6507.75584433666,"Original EPW"
"HSE","kWh",1,"Domestic Hot Water",12960.1423656143,"Original EPW"
"HSE","kWh",10,"Domestic Hot Water",12960.1423656143,"Original EPW"
"HSE","kWh",11,"Domestic Hot Water",12826.5326505049,"Original EPW"
"HSE","kWh",12,"Domestic Hot Water",12559.3132202861,"Original EPW"
"HSE","kWh",2,"Domestic Hot Water",11757.6549296295,"Original EPW"
"HSE","kWh",3,"Domestic Hot Water",13360.9715109426,"Original EPW"
"HSE","kWh",4,"Domestic Hot Water",12024.8743598483,"Original EPW"
"HSE","kWh",5,"Domestic Hot Water",13360.9715109426,"Original EPW"
"HSE","kWh",6,"Domestic Hot Water",12826.5326505049,"Original EPW"
"HSE","kWh",7,"Domestic Hot Water",12559.3132202861,"Original EPW"
"HSE","kWh",8,"Domestic Hot Water",13360.9715109426,"Original EPW"
"HSE","kWh",9,"Domestic Hot Water",12425.7035051766,"Original EPW"
"HSC","kWh",1,"Domestic Hot Water",8760.42766588478,"Original EPW"
"HSC","kWh",10,"Domestic Hot Water",8760.42766588478,"Original EPW"
"HSC","kWh",11,"Domestic Hot Water",8670.11397860762,"Original EPW"
"HSC","kWh",12,"Domestic Hot Water",8489.4866040533,"Original EPW"
"HSC","kWh",2,"Domestic Hot Water",7947.60448039032,"Original EPW"
"HSC","kWh",3,"Domestic Hot Water",9031.36872771628,"Original EPW"
"HSC","kWh",4,"Domestic Hot Water",8128.23185494464,"Original EPW"
"HSC","kWh",5,"Domestic Hot Water",9031.36872771629,"Original EPW"
"HSC","kWh",6,"Domestic Hot Water",8670.11397860761,"Original EPW"
"HSC","kWh",7,"Domestic Hot Water",8489.4866040533,"Original EPW"
"HSC","kWh",8,"Domestic Hot Water",9031.36872771628,"Original EPW"
"HSC","kWh",9,"Domestic Hot Water",8399.17291677613,"Original EPW"
"OTS","kWh",1,"Domestic Hot Water",94.1204796778914,"Original EPW"
"OTS","kWh",10,"Domestic Hot Water",94.1204796778914,"Original EPW"
"OTS","kWh",11,"Domestic Hot Water",93.150165454408,"Original EPW"
"OTS","kWh",12,"Domestic Hot Water",91.2095370074412,"Original EPW"
"OTS","kWh",2,"Domestic Hot Water",85.3876516665406,"Original EPW"
"OTS","kWh",3,"Domestic Hot Water",97.0314223483416,"Original EPW"
"OTS","kWh",4,"Domestic Hot Water",87.3282801135076,"Original EPW"
"OTS","kWh",5,"Domestic Hot Water",97.0314223483417,"Original EPW"
"OTS","kWh",6,"Domestic Hot Water",93.150165454408,"Original EPW"
"OTS","kWh",7,"Domestic Hot Water",91.2095370074412,"Original EPW"
"OTS","kWh",8,"Domestic Hot Water",97.0314223483416,"Original EPW"
"OTS","kWh",9,"Domestic Hot Water",90.2392227839578,"Original EPW"
"HCK","kWh",1,"Domestic Hot Water",10640.705891609,"Original EPW"
"HCK","kWh",10,"Domestic Hot Water",10640.705891609,"Original EPW"
"HCK","kWh",11,"Domestic Hot Water",10531.0078927264,"Original EPW"
"HCK","kWh",12,"Domestic Hot Water",10311.6118949613,"Original EPW"
"HCK","kWh",2,"Domestic Hot Water",9653.42390166587,"Original EPW"
"HCK","kWh",3,"Domestic Hot Water",10969.7998882567,"Original EPW"
"HCK","kWh",4,"Domestic Hot Water",9872.81989943101,"Original EPW"
"HCK","kWh",5,"Domestic Hot Water",10969.7998882567,"Original EPW"
"HCK","kWh",6,"Domestic Hot Water",10531.0078927264,"Original EPW"
"HCK","kWh",7,"Domestic Hot Water",10311.6118949613,"Original EPW"
"HCK","kWh",8,"Domestic Hot Water",10969.7998882567,"Original EPW"
"HCK","kWh",9,"Domestic Hot Water",10201.9138960787,"Original EPW"
"OSB","kWh",1,"Domestic Hot Water",178.733598068635,"Original EPW"
"OSB","kWh",10,"Domestic Hot Water",178.733598068635,"Original EPW"
"OSB","kWh",11,"Domestic Hot Water",176.890983655556,"Original EPW"
"OSB","kWh",12,"Domestic Hot Water",173.205754829399,"Original EPW"
"OSB","kWh",2,"Domestic Hot Water",162.150068350927,"Original EPW"
"OSB","kWh",3,"Domestic Hot Water",184.261441307871,"Original EPW"
"OSB","kWh",4,"Domestic Hot Water",165.835297177084,"Original EPW"
"OSB","kWh",5,"Domestic Hot Water",184.261441307871,"Original EPW"
"OSB","kWh",6,"Domestic Hot Water",176.890983655556,"Original EPW"
"OSB","kWh",7,"Domestic Hot Water",173.205754829399,"Original EPW"
"OSB","kWh",8,"Domestic Hot Water",184.261441307871,"Original EPW"
"OSB","kWh",9,"Domestic Hot Water",171.36314041632,"Original EPW"
"HSBB","kWh",1,"Domestic Hot Water",26062.4671943985,"Original EPW"
"HSBB","kWh",10,"Domestic Hot Water",26062.4671943985,"Original EPW"
"HSBB","kWh",11,"Domestic Hot Water",25793.7819655902,"Original EPW"
"HSBB","kWh",12,"Domestic Hot Water",25256.4115079737,"Original EPW"
"HSBB","kWh",2,"Domestic Hot Water",23644.3001351244,"Original EPW"
"HSBB","kWh",3,"Domestic Hot Water",26868.5228808231,"Original EPW"
"HSBB","kWh",4,"Domestic Hot Water",24181.6705927408,"Original EPW"
"HSBB","kWh",5,"Domestic Hot Water",26868.5228808231,"Original EPW"
"HSBB","kWh",6,"Domestic Hot Water",25793.7819655902,"Original EPW"
"HSBB","kWh",7,"Domestic Hot Water",25256.4115079737,"Original EPW"
"HSBB","kWh",8,"Domestic Hot Water",26868.5228808231,"Original EPW"
"HSBB","kWh",9,"Domestic Hot Water",24987.7262791655,"Original EPW"
"OCN","kWh",1,"Domestic Hot Water",12686.9693033989,"Original EPW"
"OCN","kWh",10,"Domestic Hot Water",12686.9693033989,"Original EPW"
"OCN","kWh",11,"Domestic Hot Water",12556.1758054257,"Original EPW"
"OCN","kWh",12,"Domestic Hot Water",12294.5888094793,"Original EPW"
"OCN","kWh",2,"Domestic Hot Water",11509.8278216402,"Original EPW"
"OCN","kWh",3,"Domestic Hot Water",13079.3497973184,"Original EPW"
"OCN","kWh",4,"Domestic Hot Water",11771.4148175866,"Original EPW"
"OCN","kWh",5,"Domestic Hot Water",13079.3497973184,"Original EPW"
"OCN","kWh",6,"Domestic Hot Water",12556.1758054257,"Original EPW"
"OCN","kWh",7,"Domestic Hot Water",12294.5888094793,"Original EPW"
"OCN","kWh",8,"Domestic Hot Water",13079.3497973184,"Original EPW"
"OCN","kWh",9,"Domestic Hot Water",12163.7953115061,"Original EPW"
"OTB","kWh",1,"Domestic Hot Water",5001.89335474239,"Original EPW"
"OTB","kWh",10,"Domestic Hot Water",5001.89335474239,"Original EPW"
"OTB","kWh",11,"Domestic Hot Water",4950.32744386876,"Original EPW"
"OTB","kWh",12,"Domestic Hot Water",4847.19562212149,"Original EPW"
"OTB","kWh",2,"Domestic Hot Water",4537.80015687969,"Original EPW"
"OTB","kWh",3,"Domestic Hot Water",5156.59108736329,"Original EPW"
"OTB","kWh",4,"Domestic Hot Water",4640.93197862696,"Original EPW"
"OTB","kWh",5,"Domestic Hot Water",5156.59108736329,"Original EPW"
"OTB","kWh",6,"Domestic Hot Water",4950.32744386876,"Original EPW"
"OTB","kWh",7,"Domestic Hot Water",4847.19562212149,"Original EPW"
"OTB","kWh",8,"Domestic Hot Water",5156.59108736329,"Original EPW"
"OTB","kWh",9,"Domestic Hot Water",4795.62971124786,"Original EPW"
"OTS2","kWh",1,"Domestic Hot Water",559.18000102797,"Original EPW"
"OTS2","kWh",10,"Domestic Hot Water",559.18000102797,"Original EPW"
"OTS2","kWh",11,"Domestic Hot Water",553.415258749331,"Original EPW"
"OTS2","kWh",12,"Domestic Hot Water",541.885774192053,"Original EPW"
"OTS2","kWh",2,"Domestic Hot Water",507.297320520221,"Original EPW"
"OTS2","kWh",3,"Domestic Hot Water",576.474227863887,"Original EPW"
"OTS2","kWh",4,"Domestic Hot Water",518.826805077498,"Original EPW"
"OTS2","kWh",5,"Domestic Hot Water",576.474227863887,"Original EPW"
"OTS2","kWh",6,"Domestic Hot Water",553.415258749331,"Original EPW"
"OTS2","kWh",7,"Domestic Hot Water",541.885774192053,"Original EPW"
"OTS2","kWh",8,"Domestic Hot Water",576.474227863887,"Original EPW"
"OTS2","kWh",9,"Domestic Hot Water",536.121031913414,"Original EPW"
"HSI","kWh",1,"Domestic Hot Water",34103.0191188822,"Original EPW"
"HSI","kWh",10,"Domestic Hot Water",34103.0191188822,"Original EPW"
"HSI","kWh",11,"Domestic Hot Water",33751.4416021928,"Original EPW"
"HSI","kWh",12,"Domestic Hot Water",33048.2865688137,"Original EPW"
"HSI","kWh",2,"Domestic Hot Water",30938.8214686767,"Original EPW"
"HSI","kWh",3,"Domestic Hot Water",35157.7516689508,"Original EPW"
"HSI","kWh",4,"Domestic Hot Water",31641.9765020557,"Original EPW"
"HSI","kWh",5,"Domestic Hot Water",35157.7516689508,"Original EPW"
"HSI","kWh",6,"Domestic Hot Water",33751.4416021927,"Original EPW"
"HSI","kWh",7,"Domestic Hot Water",33048.2865688137,"Original EPW"
"HSI","kWh",8,"Domestic Hot Water",35157.7516689508,"Original EPW"
"HSI","kWh",9,"Domestic Hot Water",32696.7090521242,"Original EPW"
"HSF","kWh",1,"Domestic Hot Water",26987.2904715609,"Original EPW"
"HSF","kWh",10,"Domestic Hot Water",26987.2904715609,"Original EPW"
"HSF","kWh",11,"Domestic Hot Water",26709.0709821634,"Original EPW"
"HSF","kWh",12,"Domestic Hot Water",26152.6320033683,"Original EPW"
"HSF","kWh",2,"Domestic Hot Water",24483.3150669831,"Original EPW"
"HSF","kWh",3,"Domestic Hot Water",27821.9489397535,"Original EPW"
"HSF","kWh",4,"Domestic Hot Water",25039.7540457782,"Original EPW"
"HSF","kWh",5,"Domestic Hot Water",27821.9489397535,"Original EPW"
"HSF","kWh",6,"Domestic Hot Water",26709.0709821634,"Original EPW"
"HSF","kWh",7,"Domestic Hot Water",26152.6320033683,"Original EPW"
"HSF","kWh",8,"Domestic Hot Water",27821.9489397536,"Original EPW"
"HSF","kWh",9,"Domestic Hot Water",25874.4125139708,"Original EPW"
"HSH","kWh",1,"Domestic Hot Water",31944.0921781708,"Original EPW"
"HSH","kWh",10,"Domestic Hot Water",31944.0921781708,"Original EPW"
"HSH","kWh",11,"Domestic Hot Water",31614.7716402515,"Original EPW"
"HSH","kWh",12,"Domestic Hot Water",30956.1305644129,"Original EPW"
"HSH","kWh",2,"Domestic Hot Water",28980.2073368972,"Original EPW"
"HSH","kWh",3,"Domestic Hot Water",32932.0537919287,"Original EPW"
"HSH","kWh",4,"Domestic Hot Water",29638.8484127358,"Original EPW"
"HSH","kWh",5,"Domestic Hot Water",32932.0537919287,"Original EPW"
"HSH","kWh",6,"Domestic Hot Water",31614.7716402515,"Original EPW"
"HSH","kWh",7,"Domestic Hot Water",30956.1305644129,"Original EPW"
"HSH","kWh",8,"Domestic Hot Water",32932.0537919287,"Original EPW"
"HSH","kWh",9,"Domestic Hot Water",30626.8100264937,"Original EPW"
"UMSP","kWh",1,"Domestic Hot Water",51637.5826582339,"Original EPW"
"UMSP","kWh",10,"Domestic Hot Water",51637.5826582339,"Original EPW"
"UMSP","kWh",11,"Domestic Hot Water",51105.2364452625,"Original EPW"
"UMSP","kWh",12,"Domestic Hot Water",50040.5440193195,"Original EPW"
"UMSP","kWh",2,"Domestic Hot Water",46846.4667414906,"Original EPW"
"UMSP","kWh",3,"Domestic Hot Water",53234.6212971485,"Original EPW"
"UMSP","kWh",4,"Domestic Hot Water",47911.1591674335,"Original EPW"
"UMSP","kWh",5,"Domestic Hot Water",53234.6212971485,"Original EPW"
"UMSP","kWh",6,"Domestic Hot Water",51105.2364452624,"Original EPW"
"UMSP","kWh",7,"Domestic Hot Water",50040.5440193195,"Original EPW"
"UMSP","kWh",8,"Domestic Hot Water",53234.6212971485,"Original EPW"
"UMSP","kWh",9,"Domestic Hot Water",49508.197806348,"Original EPW"
"SOCC","kWh",1,"Domestic Hot Water",20968.2677824118,"Original EPW"
"SOCC","kWh",10,"Domestic Hot Water",20968.2677824118,"Original EPW"
"SOCC","kWh",11,"Domestic Hot Water",20752.1000733148,"Original EPW"
"SOCC","kWh",12,"Domestic Hot Water",20319.7646551207,"Original EPW"
"SOCC","kWh",2,"Domestic Hot Water",19022.7584005386,"Original EPW"
"SOCC","kWh",3,"Domestic Hot Water",21616.7709097029,"Original EPW"
"SOCC","kWh",4,"Domestic Hot Water",19455.0938187326,"Original EPW"
"SOCC","kWh",5,"Domestic Hot Water",21616.7709097029,"Original EPW"
"SOCC","kWh",6,"Domestic Hot Water",20752.1000733148,"Original EPW"
"SOCC","kWh",7,"Domestic Hot Water",20319.7646551207,"Original EPW"
"SOCC","kWh",8,"Domestic Hot Water",21616.7709097029,"Original EPW"
"SOCC","kWh",9,"Domestic Hot Water",20103.5969460236,"Original EPW"
"HSJ","kWh",1,"Domestic Hot Water",24301.0197783471,"Original EPW"
"HSJ","kWh",10,"Domestic Hot Water",24301.0197783471,"Original EPW"
"HSJ","kWh",11,"Domestic Hot Water",24050.4938012508,"Original EPW"
"HSJ","kWh",12,"Domestic Hot Water",23549.441847058,"Original EPW"
"HSJ","kWh",2,"Domestic Hot Water",22046.2859844799,"Original EPW"
"HSJ","kWh",3,"Domestic Hot Water",25052.5977096362,"Original EPW"
"HSJ","kWh",4,"Domestic Hot Water",22547.3379386726,"Original EPW"
"HSJ","kWh",5,"Domestic Hot Water",25052.5977096362,"Original EPW"
"HSJ","kWh",6,"Domestic Hot Water",24050.4938012507,"Original EPW"
"HSJ","kWh",7,"Domestic Hot Water",23549.441847058,"Original EPW"
"HSJ","kWh",8,"Domestic Hot Water",25052.5977096362,"Original EPW"
"HSJ","kWh",9,"Domestic Hot Water",23298.9158699617,"Original EPW"
"HHL","kWh",1,"Domestic Hot Water",5349.25167341417,"Original EPW"
"HHL","kWh",10,"Domestic Hot Water",5349.25167341417,"Original EPW"
"HHL","kWh",11,"Domestic Hot Water",5294.10474894598,"Original EPW"
"HHL","kWh",12,"Domestic Hot Water",5183.81090000961,"Original EPW"
"HHL","kWh",2,"Domestic Hot Water",4852.92935320048,"Original EPW"
"HHL","kWh",3,"Domestic Hot Water",5514.69244681873,"Original EPW"
"HHL","kWh",4,"Domestic Hot Water",4963.22320213686,"Original EPW"
"HHL","kWh",5,"Domestic Hot Water",5514.69244681873,"Original EPW"
"HHL","kWh",6,"Domestic Hot Water",5294.10474894598,"Original EPW"
"HHL","kWh",7,"Domestic Hot Water",5183.81090000961,"Original EPW"
"HHL","kWh",8,"Domestic Hot Water",5514.69244681873,"Original EPW"
"HHL","kWh",9,"Domestic Hot Water",5128.66397554142,"Original EPW"
"OSS","kWh",1,"Domestic Hot Water",256.902621808779,"Original EPW"
"OSS","kWh",10,"Domestic Hot Water",256.902621808779,"Original EPW"
"OSS","kWh",11,"Domestic Hot Water",254.254141171575,"Original EPW"
"OSS","kWh",12,"Domestic Hot Water",248.957179897167,"Original EPW"
"OSS","kWh",2,"Domestic Hot Water",233.066296073944,"Original EPW"
"OSS","kWh",3,"Domestic Hot Water",264.84806372039,"Original EPW"
"OSS","kWh",4,"Domestic Hot Water",238.363257348351,"Original EPW"
"OSS","kWh",5,"Domestic Hot Water",264.84806372039,"Original EPW"
"OSS","kWh",6,"Domestic Hot Water",254.254141171575,"Original EPW"
"OSS","kWh",7,"Domestic Hot Water",248.957179897167,"Original EPW"
"OSS","kWh",8,"Domestic Hot Water",264.84806372039,"Original EPW"
"OSS","kWh",9,"Domestic Hot Water",246.308699259963,"Original EPW"
"HSG","kWh",1,"Domestic Hot Water",12053.7789425979,"Original EPW"
"HSG","kWh",10,"Domestic Hot Water",12053.7789425979,"Original EPW"
"HSG","kWh",11,"Domestic Hot Water",11929.5131803031,"Original EPW"
"HSG","kWh",12,"Domestic Hot Water",11680.9816557135,"Original EPW"
"HSG","kWh",2,"Domestic Hot Water",10935.3870819445,"Original EPW"
"HSG","kWh",3,"Domestic Hot Water",12426.5762294824,"Original EPW"
"HSG","kWh",4,"Domestic Hot Water",11183.9186065342,"Original EPW"
"HSG","kWh",5,"Domestic Hot Water",12426.5762294824,"Original EPW"
"HSG","kWh",6,"Domestic Hot Water",11929.5131803031,"Original EPW"
"HSG","kWh",7,"Domestic Hot Water",11680.9816557135,"Original EPW"
"HSG","kWh",8,"Domestic Hot Water",12426.5762294824,"Original EPW"
"HSG","kWh",9,"Domestic Hot Water",11556.7158934186,"Original EPW"
"HSK","kWh",1,"Domestic Hot Water",34863.8805389344,"Original EPW"
"HSK","kWh",10,"Domestic Hot Water",34863.8805389344,"Original EPW"
"HSK","kWh",11,"Domestic Hot Water",34504.4590900794,"Original EPW"
"HSK","kWh",12,"Domestic Hot Water",33785.6161923694,"Original EPW"
"HSK","kWh",2,"Domestic Hot Water",31629.0874992394,"Original EPW"
"HSK","kWh",3,"Domestic Hot Water",35942.1448854994,"Original EPW"
"HSK","kWh",4,"Domestic Hot Water",32347.9303969494,"Original EPW"
"HSK","kWh",5,"Domestic Hot Water",35942.1448854994,"Original EPW"
"HSK","kWh",6,"Domestic Hot Water",34504.4590900794,"Original EPW"
"HSK","kWh",7,"Domestic Hot Water",33785.6161923694,"Original EPW"
"HSK","kWh",8,"Domestic Hot Water",35942.1448854994,"Original EPW"
"HSK","kWh",9,"Domestic Hot Water",33426.1947435144,"Original EPW"
"CHCL","kWh",1,"Domestic Hot Water",12511.919842145,"Original EPW"
"CHCL","kWh",10,"Domestic Hot Water",12511.919842145,"Original EPW"
"CHCL","kWh",11,"Domestic Hot Water",12382.930977793,"Original EPW"
"CHCL","kWh",12,"Domestic Hot Water",12124.953249089,"Original EPW"
"CHCL","kWh",2,"Domestic Hot Water",11351.0200629769,"Original EPW"
"CHCL","kWh",3,"Domestic Hot Water",12898.8864352011,"Original EPW"
"CHCL","kWh",4,"Domestic Hot Water",11608.9977916809,"Original EPW"
"CHCL","kWh",5,"Domestic Hot Water",12898.8864352011,"Original EPW"
"CHCL","kWh",6,"Domestic Hot Water",12382.930977793,"Original EPW"
"CHCL","kWh",7,"Domestic Hot Water",12124.953249089,"Original EPW"
"CHCL","kWh",8,"Domestic Hot Water",12898.8864352011,"Original EPW"
"CHCL","kWh",9,"Domestic Hot Water",11995.964384737,"Original EPW"
"SPG","kWh",1,"Domestic Hot Water",35172.0755025785,"Original EPW"
"SPG","kWh",10,"Domestic Hot Water",35172.0755025785,"Original EPW"
"SPG","kWh",11,"Domestic Hot Water",34809.4767860571,"Original EPW"
"SPG","kWh",12,"Domestic Hot Water",34084.2793530143,"Original EPW"
"SPG","kWh",2,"Domestic Hot Water",31908.6870538858,"Original EPW"
"SPG","kWh",3,"Domestic Hot Water",36259.8716521428,"Original EPW"
"SPG","kWh",4,"Domestic Hot Water",32633.8844869285,"Original EPW"
"SPG","kWh",5,"Domestic Hot Water",36259.8716521428,"Original EPW"
"SPG","kWh",6,"Domestic Hot Water",34809.4767860571,"Original EPW"
"SPG","kWh",7,"Domestic Hot Water",34084.2793530143,"Original EPW"
"SPG","kWh",8,"Domestic Hot Water",36259.8716521428,"Original EPW"
"SPG","kWh",9,"Domestic Hot Water",33721.6806364928,"Original EPW"
"HSD","kWh",1,"Domestic Hot Water",30284.1085375205,"Original EPW"
"HSD","kWh",10,"Domestic Hot Water",30284.1085375205,"Original EPW"
"HSD","kWh",11,"Domestic Hot Water",29971.90123301,"Original EPW"
"HSD","kWh",12,"Domestic Hot Water",29347.486623989,"Original EPW"
"HSD","kWh",2,"Domestic Hot Water",27474.2427969259,"Original EPW"
"HSD","kWh",3,"Domestic Hot Water",31220.7304510521,"Original EPW"
"HSD","kWh",4,"Domestic Hot Water",28098.6574059469,"Original EPW"
"HSD","kWh",5,"Domestic Hot Water",31220.7304510521,"Original EPW"
"HSD","kWh",6,"Domestic Hot Water",29971.90123301,"Original EPW"
"HSD","kWh",7,"Domestic Hot Water",29347.486623989,"Original EPW"
"HSD","kWh",8,"Domestic Hot Water",31220.7304510522,"Original EPW"
"HSD","kWh",9,"Domestic Hot Water",29035.2793194785,"Original EPW"
"OCE","kWh",1,"Domestic Hot Water",4707.92295638074,"Original EPW"
"OCE","kWh",10,"Domestic Hot Water",4707.92295638074,"Original EPW"
"OCE","kWh",11,"Domestic Hot Water",4659.38766817063,"Original EPW"
"OCE","kWh",12,"Domestic Hot Water",4562.31709175041,"Original EPW"
"OCE","kWh",2,"Domestic Hot Water",4271.10536248976,"Original EPW"
"OCE","kWh",3,"Domestic Hot Water",4853.52882101108,"Original EPW"
"OCE","kWh",4,"Domestic Hot Water",4368.17593890997,"Original EPW"
"OCE","kWh",5,"Domestic Hot Water",4853.52882101108,"Original EPW"
"OCE","kWh",6,"Domestic Hot Water",4659.38766817063,"Original EPW"
"OCE","kWh",7,"Domestic Hot Water",4562.31709175041,"Original EPW"
"OCE","kWh",8,"Domestic Hot Water",4853.52882101108,"Original EPW"
"OCE","kWh",9,"Domestic Hot Water",4513.7818035403,"Original EPW"
"CHSB","kWh",1,"Domestic Hot Water",1942.24737923481,"Original EPW"
"CHSB","kWh",10,"Domestic Hot Water",1942.24737923481,"Original EPW"
"CHSB","kWh",11,"Domestic Hot Water",1922.22421037672,"Original EPW"
"CHSB","kWh",12,"Domestic Hot Water",1882.17787266053,"Original EPW"
"CHSB","kWh",2,"Domestic Hot Water",1762.03885951199,"Original EPW"
"CHSB","kWh",3,"Domestic Hot Water",2002.31688580908,"Original EPW"
"CHSB","kWh",4,"Domestic Hot Water",1802.08519722817,"Original EPW"
"CHSB","kWh",5,"Domestic Hot Water",2002.31688580908,"Original EPW"
"CHSB","kWh",6,"Domestic Hot Water",1922.22421037671,"Original EPW"
"CHSB","kWh",7,"Domestic Hot Water",1882.17787266053,"Original EPW"
"CHSB","kWh",8,"Domestic Hot Water",2002.31688580908,"Original EPW"
"CHSB","kWh",9,"Domestic Hot Water",1862.15470380244,"Original EPW"
"UW MEDICAL CENTER","kWh",1,"Domestic Hot Water",335957.785164883,"Original EPW"
"UW MEDICAL CENTER","kWh",10,"Domestic Hot Water",335957.785164883,"Original EPW"
"UW MEDICAL CENTER","kWh",11,"Domestic Hot Water",332494.302843596,"Original EPW"
"UW MEDICAL CENTER","kWh",12,"Domestic Hot Water",325567.33820102,"Original EPW"
"UW MEDICAL CENTER","kWh",2,"Domestic Hot Water",304786.444273296,"Original EPW"
"UW MEDICAL CENTER","kWh",3,"Domestic Hot Water",346348.232128745,"Original EPW"
"UW MEDICAL CENTER","kWh",4,"Domestic Hot Water",311713.408915871,"Original EPW"
"UW MEDICAL CENTER","kWh",5,"Domestic Hot Water",346348.232128745,"Original EPW"
"UW MEDICAL CENTER","kWh",6,"Domestic Hot Water",332494.302843595,"Original EPW"
"UW MEDICAL CENTER","kWh",7,"Domestic Hot Water",325567.33820102,"Original EPW"
"UW MEDICAL CENTER","kWh",8,"Domestic Hot Water",346348.232128745,"Original EPW"
"UW MEDICAL CENTER","kWh",9,"Domestic Hot Water",322103.855879733,"Original EPW"
"UMCU","kWh",1,"Domestic Hot Water",1776.78621454158,"Original EPW"
"UMCU","kWh",10,"Domestic Hot Water",1776.78621454158,"Original EPW"
"UMCU","kWh",11,"Domestic Hot Water",1758.46883088651,"Original EPW"
"UMCU","kWh",12,"Domestic Hot Water",1721.83406357638,"Original EPW"
"UMCU","kWh",2,"Domestic Hot Water",1611.92976164597,"Original EPW"
"UMCU","kWh",3,"Domestic Hot Water",1831.73836550679,"Original EPW"
"UMCU","kWh",4,"Domestic Hot Water",1648.56452895611,"Original EPW"
"UMCU","kWh",5,"Domestic Hot Water",1831.73836550679,"Original EPW"
"UMCU","kWh",6,"Domestic Hot Water",1758.46883088651,"Original EPW"
"UMCU","kWh",7,"Domestic Hot Water",1721.83406357638,"Original EPW"
